run,order,time
36,23,3.4799933433532715e-05
36,24,3.4761905670166014e-05
36,25,3.568059206008911e-05
36,26,3.5557150840759275e-05
36,27,3.5822033882141115e-05
36,28,3.550022840499878e-05
36,29,3.608715534210205e-05
36,30,3.623175621032715e-05
36,31,3.65302562713623e-05
36,32,3.6564171314239505e-05
36,33,3.708934783935547e-05
36,34,3.735780715942383e-05
36,35,3.803914785385132e-05
36,36,3.7683308124542237e-05
36,37,3.80784273147583e-05
36,38,3.871893882751465e-05
36,39,3.8659453392028806e-05
36,40,3.895121812820435e-05
36,41,6.568408012390137e-05
36,42,3.8990199565887454e-05
36,43,3.926265239715576e-05
36,44,3.938359022140503e-05
36,45,3.933829069137573e-05
36,46,3.977501392364502e-05
36,47,4.0231406688690186e-05
36,48,4.028785228729248e-05
36,49,4.036110639572144e-05
36,50,4.0719270706176755e-05
37,1,1.0444045066833497e-05
37,2,1.2804210186004638e-05
37,3,1.601684093475342e-05
37,4,1.8436908721923828e-05
37,5,2.133595943450928e-05
37,6,2.413862943649292e-05
37,7,2.7269721031188964e-05
37,8,2.8962552547454834e-05
37,9,3.118234872817993e-05
37,10,3.182917833328247e-05
37,11,3.2703042030334476e-05
37,12,3.267228603363037e-05
37,13,3.28642725944519e-05
37,14,3.3589303493499754e-05
37,15,3.342241048812866e-05
37,16,3.3470869064331055e-05
37,17,3.375518321990967e-05
37,18,3.453952074050903e-05
37,19,3.4529149532318115e-05
37,20,3.4908711910247806e-05
37,21,3.581511974334717e-05
37,22,3.4645795822143554e-05
37,23,3.504252433776856e-05
37,24,3.4960687160491944e-05
37,25,6.144094467163086e-05
37,26,3.5849571228027345e-05
37,27,3.646665811538696e-05
37,28,3.6171674728393556e-05
37,29,3.650099039077759e-05
37,30,3.621876239776611e-05
37,31,3.7054717540740964e-05
37,32,3.721034526824951e-05
37,33,3.692328929901123e-05
37,34,3.806579113006592e-05
37,35,3.7364065647125245e-05
37,36,3.758466243743897e-05
37,37,3.781169652938843e-05
37,38,3.8552701473236085e-05
37,39,3.863394260406494e-05
37,40,3.880578279495239e-05
37,41,3.963315486907959e-05
37,42,3.872168064117432e-05
37,43,3.907603025436401e-05
37,44,3.944551944732666e-05
37,45,3.982222080230713e-05
37,46,3.9467692375183106e-05
37,47,4.047548770904541e-05
37,48,3.983110189437866e-05
37,49,4.0779054164886474e-05
37,50,4.080277681350708e-05
38,1,1.1775314807891845e-05
38,2,1.3424038887023925e-05
38,3,1.6328513622283936e-05
38,4,1.9169867038726808e-05
38,5,2.2360146045684816e-05
38,6,2.514106035232544e-05
38,7,2.766662836074829e-05
38,8,2.9715180397033692e-05
38,9,5.631738901138306e-05
38,10,3.1905591487884524e-05
38,11,3.193199634552002e-05
38,12,3.24363112449646e-05
38,13,3.33213210105896e-05
38,14,3.299528360366821e-05
38,15,3.311216831207275e-05
38,16,3.4155070781707766e-05
38,17,3.430670499801636e-05
38,18,3.439927101135254e-05
38,19,3.4728467464447024e-05
38,20,3.4301221370697024e-05
38,21,3.4869074821472166e-05
38,22,3.502655029296875e-05
38,23,3.5404324531555175e-05
38,24,3.544729948043823e-05
38,25,3.542518615722656e-05
38,26,3.578829765319824e-05
38,27,3.6311328411102293e-05
38,28,3.593200445175171e-05
38,29,3.670793771743774e-05
38,30,3.690105676651001e-05
38,31,3.654557466506958e-05
38,32,3.7260234355926516e-05
38,33,3.752440214157104e-05
38,34,3.761923313140869e-05
38,35,6.206274032592773e-05
38,36,3.7773847579956055e-05
38,37,3.7861347198486326e-05
38,38,3.7767887115478515e-05
38,39,3.865337371826172e-05
38,40,3.816032409667969e-05
38,41,3.8653671741485594e-05
38,42,3.909754753112793e-05
38,43,3.939884901046753e-05
38,44,3.967636823654175e-05
38,45,3.977829217910767e-05
38,46,3.952813148498535e-05
38,47,4.035007953643799e-05
38,48,4.026836156845093e-05
38,49,4.0718674659729e-05
38,50,4.066568613052368e-05
39,1,1.1025846004486084e-05
39,2,1.3276040554046632e-05
39,3,1.6387879848480224e-05
39,4,1.8713772296905516e-05
39,5,2.1947383880615235e-05
39,6,2.5120198726654053e-05
39,7,2.7929186820983887e-05
39,8,2.9433250427246093e-05
39,9,3.1121671199798583e-05
39,10,3.138989210128784e-05
39,11,3.1569838523864746e-05
39,12,3.237956762313843e-05
39,13,3.250640630722046e-05
39,14,3.2969653606414796e-05
39,15,3.3571362495422366e-05
39,16,5.808669328689575e-05
39,17,3.4024834632873534e-05
39,18,3.376483917236328e-05
39,19,3.4173190593719483e-05
39,20,3.454887866973877e-05
39,21,3.4573435783386233e-05
39,22,3.488874435424805e-05
39,23,3.473776578903198e-05
39,24,3.4901678562164306e-05
39,25,3.555279970169067e-05
39,26,3.612285852432251e-05
39,27,3.636467456817627e-05
39,28,3.5640895366668704e-05
39,29,3.650695085525513e-05
39,30,3.603965044021606e-05
39,31,3.645622730255127e-05
39,32,3.700572252273559e-05
39,33,3.775948286056519e-05
39,34,3.714364767074585e-05
39,35,3.792351484298706e-05
39,36,3.783422708511353e-05
39,37,3.7762880325317385e-05
39,38,3.8397133350372315e-05
39,39,3.888046741485596e-05
39,40,3.844887018203736e-05
39,41,3.857165575027466e-05
39,42,3.9566516876220705e-05
39,43,3.949892520904541e-05
39,44,3.954231739044189e-05
39,45,6.346195936203002e-05
39,46,3.94105315208435e-05
39,47,3.984761238098145e-05
39,48,3.9754807949066163e-05
39,49,4.0720701217651364e-05
39,50,4.0978193283081055e-05
40,1,1.1092066764831543e-05
40,2,1.3303220272064209e-05
40,3,1.6222834587097167e-05
40,4,1.8962204456329345e-05
40,5,2.2056996822357178e-05
40,6,2.5230586528778075e-05
40,7,2.8330743312835692e-05
40,8,3.0163824558258057e-05
40,9,3.137695789337158e-05
40,10,3.232121467590332e-05
40,11,3.241682052612305e-05
40,12,3.278124332427978e-05
40,13,3.331559896469116e-05
40,14,3.330141305923462e-05
40,15,3.33138108253479e-05
40,16,3.3422112464904786e-05
40,17,3.3689260482788085e-05
40,18,3.4435510635375975e-05
40,19,3.448420763015747e-05
40,20,3.491580486297607e-05
40,21,3.52245569229126e-05
40,22,3.4525513648986814e-05
40,23,3.5072505474090575e-05
40,24,3.548562526702881e-05
40,25,3.5459041595458984e-05
40,26,3.6145389080047606e-05
40,27,6.213545799255371e-05
40,28,3.5846292972564695e-05
40,29,3.670966625213623e-05
40,30,3.670245409011841e-05
40,31,3.730815649032593e-05
40,32,3.6877095699310306e-05
40,33,3.7447571754455564e-05
40,34,3.724819421768189e-05
40,35,3.828716278076172e-05
40,36,3.760582208633423e-05
40,37,3.8649022579193115e-05
40,38,3.800719976425171e-05
40,39,3.839653730392456e-05
40,40,3.889936208724976e-05
40,41,3.870648145675659e-05
40,42,3.962850570678711e-05
40,43,3.9550840854644775e-05
40,44,3.9091408252716066e-05
40,45,3.991425037384033e-05
40,46,3.9477050304412845e-05
40,47,4.013216495513916e-05
40,48,4.040724039077759e-05
40,49,4.036527872085571e-05
40,50,4.068291187286377e-05
41,1,1.1427998542785644e-05
41,2,1.3187706470489501e-05
41,3,1.6093671321868897e-05
41,4,1.8793940544128418e-05
41,5,2.1401584148406984e-05
41,6,2.3994207382202147e-05
41,7,2.6372432708740235e-05
41,8,2.8529345989227293e-05
41,9,3.0465960502624513e-05
41,10,5.645507574081421e-05
41,11,3.20054292678833e-05
41,12,3.24249267578125e-05
41,13,3.239810466766357e-05
41,14,3.2768547534942626e-05
41,15,3.3119618892669676e-05
41,16,3.292864561080933e-05
41,17,3.329664468765259e-05
41,18,3.403776884078979e-05
41,19,3.438848257064819e-05
41,20,3.4451901912689206e-05
41,21,3.4378230571746824e-05
41,22,3.485006093978882e-05
41,23,3.466016054153442e-05
41,24,3.469228744506836e-05
41,25,3.558945655822754e-05
41,26,3.601449728012085e-05
41,27,3.644865751266479e-05
41,28,3.6360681056976315e-05
41,29,3.64372730255127e-05
41,30,3.6146998405456545e-05
41,31,3.657466173171997e-05
41,32,3.6594927310943604e-05
41,33,3.7557423114776614e-05
41,34,3.700047731399536e-05
41,35,3.746771812438965e-05
41,36,6.279093027114869e-05
41,37,3.8213491439819335e-05
41,38,3.815746307373047e-05
41,39,3.888028860092163e-05
41,40,3.906106948852539e-05
41,41,3.856176137924194e-05
41,42,3.9487659931182864e-05
41,43,3.960651159286499e-05
41,44,3.9664089679718016e-05
41,45,3.99358868598938e-05
41,46,3.992503881454468e-05
41,47,4.0241122245788575e-05
41,48,4.068970680236816e-05
41,49,4.071241617202759e-05
41,50,4.08623218536377e-05
42,1,1.071876287460327e-05
42,2,1.3615071773529053e-05
42,3,1.693606376647949e-05
42,4,1.9518375396728516e-05
42,5,2.2798001766204835e-05
42,6,2.6395857334136962e-05
42,7,2.9273927211761474e-05
42,8,3.061139583587646e-05
42,9,3.182697296142578e-05
42,10,3.260588645935058e-05
42,11,3.3153772354125974e-05
42,12,3.303200006484985e-05
42,13,3.286856412887573e-05
42,14,3.334420919418335e-05
42,15,3.384155035018921e-05
42,16,3.370922803878784e-05
42,17,5.925387144088745e-05
42,18,3.386938571929932e-05
42,19,3.489178419113159e-05
42,20,3.474503755569458e-05
42,21,3.497958183288574e-05
42,22,3.441697359085083e-05
42,23,3.477025032043457e-05
42,24,3.54270339012146e-05
42,25,3.580576181411743e-05
42,26,3.587919473648071e-05
42,27,3.6923468112945554e-05
42,28,3.6265432834625244e-05
42,29,3.65830659866333e-05
42,30,3.613299131393433e-05
42,31,3.6760032176971435e-05
42,32,3.713351488113403e-05
42,33,3.691059350967407e-05
42,34,3.724312782287598e-05
42,35,3.755801916122437e-05
42,36,3.741997480392456e-05
42,37,3.798747062683105e-05
42,38,3.8507282733917234e-05
42,39,3.8431882858276366e-05
42,40,3.859388828277588e-05
42,41,3.909087181091309e-05
42,42,6.433504819869995e-05
42,43,3.9283335208892826e-05
42,44,3.95779013633728e-05
42,45,3.9797663688659666e-05
42,46,4.009610414505005e-05
42,47,3.9705634117126463e-05
42,48,4.041439294815064e-05
42,49,4.073333740234375e-05
42,50,4.0493190288543705e-05
43,1,1.0862946510314941e-05
43,2,1.3711869716644287e-05
43,3,1.68343186378479e-05
43,4,1.9140422344207763e-05
43,5,2.2290349006652834e-05
43,6,2.556145191192627e-05
43,7,2.8586328029632568e-05
43,8,3.057873249053955e-05
43,9,3.182864189147949e-05
43,10,3.2522618770599366e-05
43,11,3.297311067581177e-05
43,12,3.296619653701782e-05
43,13,3.318667411804199e-05
43,14,3.3218085765838624e-05
43,15,3.311449289321899e-05
43,16,3.320324420928955e-05
43,17,3.3937573432922366e-05
43,18,3.453159332275391e-05
43,19,3.432291746139526e-05
43,20,3.472292423248291e-05
43,21,3.445643186569214e-05
43,22,3.498512506484985e-05
43,23,5.959659814834595e-05
43,24,3.5633385181427e-05
43,25,3.566420078277588e-05
43,26,3.5678863525390624e-05
43,27,3.6497175693511964e-05
43,28,3.6112964153289795e-05
43,29,3.6044955253601076e-05
43,30,3.667914867401123e-05
43,31,3.6530137062072755e-05
43,32,3.665822744369507e-05
43,33,3.706598281860352e-05
43,34,3.713333606719971e-05
43,35,3.746926784515381e-05
43,36,3.750830888748169e-05
43,37,3.817129135131836e-05
43,38,3.845715522766113e-05
43,39,3.8230061531066895e-05
43,40,3.878360986709595e-05
43,41,3.868365287780762e-05
43,42,3.910195827484131e-05
43,43,3.986334800720215e-05
43,44,3.953778743743896e-05
43,45,3.977113962173462e-05
43,46,3.9915382862091063e-05
43,47,3.9810121059417726e-05
43,48,3.982752561569214e-05
43,49,6.445705890655518e-05
43,50,4.1045546531677246e-05
44,1,1.0649561882019042e-05
44,2,1.3553857803344726e-05
44,3,1.6816198825836183e-05
44,4,1.9298672676086427e-05
44,5,2.2270441055297853e-05
44,6,2.5693655014038085e-05
44,7,2.841496467590332e-05
44,8,3.085654973983765e-05
44,9,3.2108843326568604e-05
44,10,3.2369375228881835e-05
44,11,3.281569480895996e-05
44,12,3.271764516830444e-05
44,13,3.3285021781921384e-05
44,14,3.277671337127686e-05
44,15,3.3094584941864014e-05
44,16,3.386986255645752e-05
44,17,3.415262699127197e-05
44,18,3.4013509750366214e-05
44,19,3.426080942153931e-05
44,20,3.4507036209106446e-05
44,21,3.513813018798828e-05
44,22,3.470385074615479e-05
44,23,3.494518995285034e-05
44,24,3.547191619873047e-05
44,25,3.568631410598755e-05
44,26,3.6183714866638184e-05
44,27,3.616225719451904e-05
44,28,3.577190637588501e-05
44,29,3.6100685596466063e-05
44,30,3.6365807056427e-05
44,31,6.038898229598999e-05
44,32,3.67928147315979e-05
44,33,3.794759511947632e-05
44,34,3.72849702835083e-05
44,35,3.779691457748413e-05
44,36,3.8122177124023434e-05
44,37,3.787094354629517e-05
44,38,3.8580775260925294e-05
44,39,3.82082462310791e-05
44,40,3.88028621673584e-05
44,41,3.8439452648162844e-05
44,42,3.936690092086792e-05
44,43,4.003709554672241e-05
44,44,3.957301378250122e-05
44,45,3.977054357528687e-05
44,46,3.9981842041015625e-05
44,47,3.965842723846435e-05
44,48,4.0476441383361816e-05
44,49,4.0226519107818604e-05
44,50,4.123967885971069e-05
45,1,1.1156558990478515e-05
45,2,1.4389395713806152e-05
45,3,1.653403043746948e-05
45,4,1.9145071506500245e-05
45,5,2.21899151802063e-05
45,6,2.553659677505493e-05
45,7,2.7916669845581053e-05
45,8,3.027534484863281e-05
45,9,3.1268954277038574e-05
45,10,3.210532665252686e-05
45,11,3.239434957504272e-05
45,12,3.2712340354919434e-05
45,13,5.6767523288726804e-05
45,14,3.32784652709961e-05
45,15,3.312063217163086e-05
45,16,3.32181453704834e-05
45,17,3.3666372299194334e-05
45,18,3.4419894218444826e-05
45,19,3.47328782081604e-05
45,20,3.4644782543182376e-05
45,21,3.4914612770080565e-05
45,22,3.458058834075928e-05
45,23,3.5456001758575437e-05
45,24,3.568434715270996e-05
45,25,3.574228286743164e-05
45,26,3.605782985687256e-05
45,27,3.6566495895385744e-05
45,28,3.654170036315918e-05
45,29,3.669458627700806e-05
45,30,3.687030076980591e-05
45,31,3.7239253520965574e-05
45,32,3.7251710891723634e-05
45,33,3.806692361831665e-05
45,34,3.7732958793640135e-05
45,35,3.7994563579559325e-05
45,36,3.825068473815918e-05
45,37,3.826522827148438e-05
45,38,3.880000114440918e-05
45,39,6.231486797332764e-05
45,40,3.8452565670013425e-05
45,41,3.922110795974731e-05
45,42,3.988635540008545e-05
45,43,4.0027201175689695e-05
45,44,3.889268636703491e-05
45,45,3.938442468643188e-05
45,46,3.9443135261535643e-05
45,47,3.987252712249756e-05
45,48,4.027467966079712e-05
45,49,4.039502143859863e-05
45,50,4.079580307006836e-05
46,1,1.1548817157745362e-05
46,2,1.3919293880462646e-05
46,3,1.6010522842407228e-05
46,4,1.8524587154388428e-05
46,5,2.111607789993286e-05
46,6,2.4064481258392335e-05
46,7,2.6530086994171143e-05
46,8,2.8545916080474853e-05
46,9,3.0123412609100342e-05
46,10,3.085500001907348e-05
46,11,3.1187951564788816e-05
46,12,3.177577257156372e-05
46,13,3.232830762863159e-05
46,14,3.22113037109375e-05
46,15,3.316265344619751e-05
46,16,3.3424973487854005e-05
46,17,3.381901979446411e-05
46,18,3.367137908935547e-05
46,19,3.413301706314087e-05
46,20,3.4402906894683835e-05
46,21,3.4968435764312744e-05
46,22,3.486478328704834e-05
46,23,3.485184907913208e-05
46,24,3.486573696136475e-05
46,25,6.043100357055664e-05
46,26,3.6145389080047606e-05
46,27,3.6168456077575686e-05
46,28,3.54769229888916e-05
46,29,3.5915493965148926e-05
46,30,3.6585390567779544e-05
46,31,3.714841604232788e-05
46,32,3.6404788494110105e-05
46,33,3.7004888057708744e-05
46,34,3.749054670333862e-05
46,35,3.749483823776245e-05
46,36,3.736257553100586e-05
46,37,3.83259654045105e-05
46,38,3.7878096103668215e-05
46,39,3.8954198360443116e-05
46,40,3.838324546813965e-05
46,41,3.9009273052215575e-05
46,42,3.9270699024200437e-05
46,43,3.9697349071502684e-05
46,44,3.912699222564697e-05
46,45,3.9273619651794436e-05
46,46,3.945744037628174e-05
46,47,3.991007804870606e-05
46,48,3.983384370803833e-05
46,49,4.071325063705444e-05
46,50,4.048389196395874e-05
47,1,1.0227739810943603e-05
47,2,1.3790249824523925e-05
47,3,1.5643179416656495e-05
47,4,1.7759084701538085e-05
47,5,2.0535469055175782e-05
47,6,2.2922813892364503e-05
47,7,2.558392286300659e-05
47,8,2.7587652206420898e-05
47,9,2.9218554496765138e-05
47,10,2.9971480369567872e-05
47,11,3.09147834777832e-05
47,12,5.4527461528778074e-05
47,13,3.119707107543945e-05
47,14,3.196316957473755e-05
47,15,3.266507387161255e-05
47,16,3.289783000946045e-05
47,17,3.2917797565460205e-05
47,18,3.3810615539550784e-05
47,19,3.372019529342651e-05
47,20,3.3929288387298586e-05
47,21,3.424769639968872e-05
47,22,3.439295291900635e-05
47,23,3.517758846282959e-05
47,24,3.478306531906128e-05
47,25,3.547799587249756e-05
47,26,3.615206480026245e-05
47,27,3.6456704139709476e-05
47,28,3.580611944198608e-05
47,29,3.602808713912964e-05
47,30,3.622937202453613e-05
47,31,3.70979905128479e-05
47,32,3.7206351757049564e-05
47,33,3.773719072341919e-05
47,34,3.7767529487609864e-05
47,35,3.829789161682129e-05
47,36,3.824746608734131e-05
47,37,3.867274522781372e-05
47,38,6.144601106643677e-05
47,39,3.8777947425842286e-05
47,40,3.876900672912598e-05
47,41,3.859436511993408e-05
47,42,3.910189867019653e-05
47,43,3.988653421401977e-05
47,44,3.91809344291687e-05
47,45,3.9424121379852296e-05
47,46,3.9512693881988526e-05
47,47,4.0066778659820553e-05
47,48,3.987628221511841e-05
47,49,4.025566577911377e-05
47,50,4.069924354553223e-05
48,1,1.1212944984436036e-05
48,2,1.470571756362915e-05
48,3,1.627171039581299e-05
48,4,1.879417896270752e-05
48,5,2.20528244972229e-05
48,6,2.5382816791534424e-05
48,7,2.821648120880127e-05
48,8,3.0032992362976074e-05
48,9,3.139889240264892e-05
48,10,3.141671419143677e-05
48,11,3.225803375244141e-05
48,12,3.262656927108765e-05
48,13,3.265517950057984e-05
48,14,3.2684087753295896e-05
48,15,3.365278244018555e-05
48,16,3.320848941802978e-05
48,17,3.4037292003631594e-05
48,18,5.7994544506072996e-05
48,19,3.452712297439575e-05
48,20,3.406620025634765e-05
48,21,3.4818112850189206e-05
48,22,3.511255979537964e-05
48,23,3.532940149307251e-05
48,24,3.4862935543060304e-05
48,25,3.5148322582244875e-05
48,26,3.623604774475098e-05
48,27,3.600263595581055e-05
48,28,3.585797548294067e-05
48,29,3.597193956375122e-05
48,30,3.67051362991333e-05
48,31,3.6437392234802245e-05
48,32,3.711462020874023e-05
48,33,3.685790300369263e-05
48,34,3.721022605895996e-05
48,35,3.743630647659302e-05
48,36,3.736919164657593e-05
48,37,3.82649302482605e-05
48,38,3.790730237960816e-05
48,39,3.817653656005859e-05
48,40,3.871721029281616e-05
48,41,3.828054666519165e-05
48,42,6.289362907409668e-05
48,43,3.9164841175079346e-05
48,44,3.889632225036621e-05
48,45,3.9714336395263675e-05
48,46,3.990471363067627e-05
48,47,4.0214657783508304e-05
48,48,3.9836227893829346e-05
48,49,4.014003276824951e-05
48,50,4.0449082851409915e-05
49,1,1.058119535446167e-05
49,2,1.3190329074859619e-05
49,3,1.592540740966797e-05
49,4,1.8224656581878663e-05
49,5,2.1061062812805176e-05
49,6,2.3969531059265136e-05
49,7,2.6878654956817628e-05
49,8,2.8945088386535644e-05
49,9,3.021061420440674e-05
49,10,3.13522219657898e-05
49,11,3.21395993232727e-05
49,12,3.238600492477417e-05
49,13,3.2548904418945315e-05
49,14,3.306585550308228e-05
49,15,3.350645303726196e-05
49,16,3.308093547821045e-05
49,17,3.35426926612854e-05
49,18,3.4357547760009764e-05
49,19,3.483641147613525e-05
49,20,3.42976450920105e-05
49,21,3.49726676940918e-05
49,22,3.506481647491455e-05
49,23,3.464555740356445e-05
49,24,3.523951768875122e-05
49,25,5.9359431266784666e-05
49,26,3.577369451522827e-05
49,27,3.6300718784332274e-05
49,28,3.604423999786377e-05
49,29,3.660440444946289e-05
49,30,3.605151176452637e-05
49,31,3.691840171813965e-05
49,32,3.7059247493743895e-05
49,33,3.750711679458618e-05
49,34,3.741919994354248e-05
49,35,3.7355244159698485e-05
49,36,3.783053159713745e-05
49,37,3.791350126266479e-05
49,38,3.810441493988037e-05
49,39,3.878915309906006e-05
49,40,3.8148820400238034e-05
49,41,3.9069056510925295e-05
49,42,3.945386409759522e-05
49,43,3.988057374954224e-05
49,44,3.945374488830566e-05
49,45,4.046410322189331e-05
49,46,3.9564311504364013e-05
49,47,4.0701448917388914e-05
49,48,4.0701448917388914e-05
49,49,4.072684049606323e-05
49,50,4.051309823989868e-05
50,1,1.1313199996948242e-05
50,2,1.3725936412811279e-05
50,3,1.672232151031494e-05
50,4,1.9278109073638916e-05
50,5,2.231711149215698e-05
50,6,2.5672733783721923e-05
50,7,2.8525650501251222e-05
50,8,3.0373930931091307e-05
50,9,3.1789660453796386e-05
50,10,5.6134939193725587e-05
50,11,3.236448764801025e-05
50,12,3.249526023864746e-05
50,13,3.3030331134796145e-05
50,14,3.28754186630249e-05
50,15,3.3781230449676513e-05
50,16,3.359484672546387e-05
50,17,3.410345315933227e-05
50,18,3.371924161911011e-05
50,19,3.479737043380737e-05
50,20,3.427183628082275e-05
50,21,3.462105989456177e-05
50,22,3.5244107246398926e-05
50,23,3.49656343460083e-05
50,24,3.503793478012085e-05
50,25,3.601813316345215e-05
50,26,3.597152233123779e-05
50,27,3.665614128112793e-05
50,28,3.5921394824981686e-05
50,29,3.6240041255950925e-05
50,30,3.647840023040771e-05
50,31,3.825575113296509e-05
50,32,3.658545017242432e-05
50,33,3.769576549530029e-05
50,34,3.731447458267212e-05
50,35,6.23549222946167e-05
50,36,3.789222240447998e-05
50,37,3.814125061035156e-05
50,38,3.790479898452759e-05
50,39,3.834354877471924e-05
50,40,3.81699800491333e-05
50,41,3.880542516708374e-05
50,42,3.9113104343414303e-05
50,43,3.99889349937439e-05
50,44,3.8890480995178225e-05
50,45,3.9859652519226076e-05
50,46,3.9501726627349856e-05
50,47,4.00044322013855e-05
50,48,4.015439748764038e-05
50,49,4.006260633468628e-05
50,50,4.0262579917907717e-05
51,1,1.132255792617798e-05
51,2,1.3501703739166259e-05
51,3,1.714581251144409e-05
51,4,1.9399762153625488e-05
51,5,2.2378802299499512e-05
51,6,2.5758147239685057e-05
51,7,2.8399109840393068e-05
51,8,3.065454959869385e-05
51,9,3.157317638397217e-05
51,10,3.224670886993408e-05
51,11,3.2301902770996096e-05
51,12,3.2348334789276125e-05
51,13,3.254002332687378e-05
51,14,3.304499387741089e-05
51,15,3.316223621368408e-05
51,16,3.3222079277038576e-05
51,17,3.362977504730225e-05
51,18,5.828523635864258e-05
51,19,3.481245040893555e-05
51,20,3.478908538818359e-05
51,21,3.431665897369385e-05
51,22,3.49542498588562e-05
51,23,3.501099348068237e-05
51,24,3.532058000564575e-05
51,25,3.522127866744995e-05
51,26,3.5503089427948e-05
51,27,3.5868465900421144e-05
51,28,3.579199314117432e-05
51,29,3.603416681289673e-05
51,30,3.6206185817718504e-05
51,31,3.6587893962860105e-05
51,32,3.6855995655059815e-05
51,33,3.7322163581848147e-05
51,34,3.718912601470947e-05
51,35,3.75940203666687e-05
51,36,3.75521183013916e-05
51,37,3.7792384624481204e-05
51,38,3.787606954574585e-05
51,39,3.8901448249816895e-05
51,40,3.833603858947754e-05
51,41,3.9086699485778806e-05
51,42,3.8654625415802005e-05
51,43,3.9186954498291014e-05
51,44,3.9107203483581544e-05
51,45,3.9572417736053465e-05
51,46,3.991860151290893e-05
51,47,6.461268663406372e-05
51,48,3.991186618804932e-05
51,49,4.0223479270935057e-05
51,50,4.0632128715515134e-05
52,1,1.1852562427520752e-05
52,2,1.3346672058105468e-05
52,3,1.640951633453369e-05
52,4,1.8899381160736084e-05
52,5,2.2144734859466552e-05
52,6,2.521252632141113e-05
52,7,2.8253614902496338e-05
52,8,3.012692928314209e-05
52,9,3.161299228668213e-05
52,10,3.2103121280670166e-05
52,11,3.21660041809082e-05
52,12,3.263169527053833e-05
52,13,3.327524662017822e-05
52,14,3.2758653163909915e-05
52,15,3.304731845855713e-05
52,16,3.326785564422608e-05
52,17,3.432440757751465e-05
52,18,3.3916115760803224e-05
52,19,3.514683246612549e-05
52,20,3.4226834774017334e-05
52,21,3.52323055267334e-05
52,22,3.46757173538208e-05
52,23,3.53095531463623e-05
52,24,3.4817039966583254e-05
52,25,3.5369217395782474e-05
52,26,3.558313846588135e-05
52,27,3.6465883255004886e-05
52,28,3.64527702331543e-05
52,29,3.6790311336517336e-05
52,30,3.6859750747680664e-05
52,31,6.11012578010559e-05
52,32,3.659093379974365e-05
52,33,3.70674729347229e-05
52,34,3.685897588729858e-05
52,35,3.738480806350708e-05
52,36,3.788226842880249e-05
52,37,3.777217864990234e-05
52,38,3.8587093353271485e-05
52,39,3.871405124664307e-05
52,40,3.846341371536255e-05
52,41,3.9098262786865237e-05
52,42,3.881543874740601e-05
52,43,3.984171152114868e-05
52,44,3.944951295852661e-05
52,45,3.986585140228271e-05
52,46,3.990632295608521e-05
52,47,3.994196653366089e-05
52,48,3.976047039031983e-05
52,49,4.044592380523682e-05
52,50,4.038548469543457e-05
53,1,1.0576605796813965e-05
53,2,1.3004004955291748e-05
53,3,1.594310998916626e-05
53,4,1.8667519092559816e-05
53,5,2.0969808101654053e-05
53,6,2.3404419422149658e-05
53,7,2.6588499546051026e-05
53,8,2.8398454189300537e-05
53,9,3.0490756034851075e-05
53,10,3.1262516975402835e-05
53,11,3.2067418098449704e-05
53,12,3.231334686279297e-05
53,13,3.2420516014099124e-05
53,14,3.320455551147461e-05
53,15,5.72546124458313e-05
53,16,3.304427862167358e-05
53,17,3.357851505279541e-05
53,18,3.433656692504883e-05
53,19,3.417515754699707e-05
53,20,3.457444906234741e-05
53,21,3.509962558746338e-05
53,22,3.452181816101074e-05
53,23,3.5311758518218994e-05
53,24,3.486317396163941e-05
53,25,3.5780608654022215e-05
53,26,3.5930216312408445e-05
53,27,3.637558221817016e-05
53,28,3.626823425292969e-05
53,29,3.617602586746216e-05
53,30,3.7000179290771484e-05
53,31,3.7426531314849854e-05
53,32,3.712022304534912e-05
53,33,3.7268638610839844e-05
53,34,3.783780336380005e-05
53,35,3.836512565612793e-05
53,36,3.834539651870727e-05
53,37,3.870481252670288e-05
53,38,3.8798272609710695e-05
53,39,3.904604911804199e-05
53,40,3.838282823562622e-05
53,41,3.923988342285156e-05
53,42,6.32460117340088e-05
53,43,3.907889127731323e-05
53,44,3.9114236831665036e-05
53,45,3.931838274002075e-05
53,46,3.9556384086608884e-05
53,47,4.005521535873413e-05
53,48,3.997564315795898e-05
53,49,4.0795624256134034e-05
53,50,4.0333271026611325e-05
54,1,1.0374128818511963e-05
54,2,1.3275384902954101e-05
54,3,1.6167223453521728e-05
54,4,1.8731296062469483e-05
54,5,2.1490395069122313e-05
54,6,2.4145424365997316e-05
54,7,2.6915907859802247e-05
54,8,2.9034554958343508e-05
54,9,3.086704015731812e-05
54,10,3.157925605773926e-05
54,11,3.233170509338379e-05
54,12,3.249359130859375e-05
54,13,3.2472014427185056e-05
54,14,3.312253952026367e-05
54,15,3.355485200881958e-05
54,16,3.309720754623413e-05
54,17,3.37519645690918e-05
54,18,3.392302989959717e-05
54,19,3.4276902675628664e-05
54,20,3.431463241577148e-05
54,21,3.461372852325439e-05
54,22,3.467744588851929e-05
54,23,3.521066904067993e-05
54,24,3.5410463809967044e-05
54,25,5.95327615737915e-05
54,26,3.582805395126343e-05
54,27,3.631061315536499e-05
54,28,3.5733819007873536e-05
54,29,3.6607325077056884e-05
54,30,3.6618888378143314e-05
54,31,3.6914169788360596e-05
